,Data Year,County,Fuel Type,Make,Model,Number of Vehicles,Public Level 1,Shared Private Level 1,Public Level 2,Shared Private Level 2,Public DC Fast,Shared Private DC Fast,Total
315,2021,Contra Costa,Electric,Smart,Fortwo Electric Drive,48,3,2,600,599,245,2,1451
316,2021,Contra Costa,Electric,Tesla,Model 3,7945,3,2,600,599,245,2,1451
317,2021,Contra Costa,Electric,Tesla,Model S,3017,3,2,600,599,245,2,1451
318,2021,Contra Costa,Electric,Tesla,Model X,1503,3,2,600,599,245,2,1451
319,2021,Contra Costa,Electric,Tesla,Model Y,3301,3,2,600,599,245,2,1451
320,2021,Contra Costa,Electric,Tesla,Roadster,16,3,2,600,599,245,2,1451
321,2021,Contra Costa,Electric,Think Global,Think City,3,3,2,600,599,245,2,1451
322,2021,Contra Costa,Electric,Toyota,RAV4 EV,58,3,2,600,599,245,2,1451
323,2021,Contra Costa,Electric,Volkswagen,e-Golf,429,3,2,600,599,245,2,1451
324,2021,Contra Costa,Electric,Volkswagen,Id.4,245,3,2,600,599,245,2,1451
325,2021,Contra Costa,Electric,Volvo,Xc40,52,3,2,600,599,245,2,1451
326,2021,Contra Costa,Hydrogen,Honda,Clarity Fuel Cell,52,3,2,600,599,245,2,1451
327,2021,Contra Costa,Hydrogen,Hyundai,Nexo,19,3,2,600,599,245,2,1451
328,2021,Contra Costa,Hydrogen,Toyota,Mirai,216,3,2,600,599,245,2,1451
329,2021,Contra Costa,PHEV,Audi,A3 Sportback e-tron,163,3,2,600,599,245,2,1451
330,2021,Contra Costa,PHEV,Audi,A7,6,3,2,600,599,245,2,1451
331,2021,Contra Costa,PHEV,Audi,A8 L,1,3,2,600,599,245,2,1451
332,2021,Contra Costa,PHEV,Audi,Q5,134,3,2,600,599,245,2,1451
333,2021,Contra Costa,PHEV,Bentley,Bentayga,2,3,2,600,599,245,2,1451
334,2021,Contra Costa,PHEV,BMW,3 Series,192,3,2,600,599,245,2,1451
335,2021,Contra Costa,PHEV,BMW,5 Series,399,3,2,600,599,245,2,1451
336,2021,Contra Costa,PHEV,BMW,7 Series,6,3,2,600,599,245,2,1451
337,2021,Contra Costa,PHEV,BMW,i3,410,3,2,600,599,245,2,1451
338,2021,Contra Costa,PHEV,BMW,i8,41,3,2,600,599,245,2,1451
339,2021,Contra Costa,PHEV,BMW,X3,104,3,2,600,599,245,2,1451
340,2021,Contra Costa,PHEV,BMW,X5,255,3,2,600,599,245,2,1451
341,2021,Contra Costa,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1,3,2,600,599,245,2,1451
342,2021,Contra Costa,PHEV,Cadillac,ELR,26,3,2,600,599,245,2,1451
343,2021,Contra Costa,PHEV,Chevrolet,Volt,1802,3,2,600,599,245,2,1451
344,2021,Contra Costa,PHEV,Chrysler,Pacifica Hybrid,412,3,2,600,599,245,2,1451
345,2021,Contra Costa,PHEV,Ferrari,SF90 Stradale,2,3,2,600,599,245,2,1451
346,2021,Contra Costa,PHEV,Fisker,Karma,2,3,2,600,599,245,2,1451
347,2021,Contra Costa,PHEV,Ford,C-MAX Energi,553,3,2,600,599,245,2,1451
348,2021,Contra Costa,PHEV,Ford,Escape Plug-In Hybrid,20,3,2,600,599,245,2,1451
349,2021,Contra Costa,PHEV,Ford,Fusion Energi,1245,3,2,600,599,245,2,1451
350,2021,Contra Costa,PHEV,Honda,Accord Plug-In,36,3,2,600,599,245,2,1451
351,2021,Contra Costa,PHEV,Honda,Clarity Plug-In Hybrid,810,3,2,600,599,245,2,1451
352,2021,Contra Costa,PHEV,Hyundai,Ioniq Plug-in Hybrid,151,3,2,600,599,245,2,1451
353,2021,Contra Costa,PHEV,Hyundai,Santa Fe Plug-In Hybrid,16,3,2,600,599,245,2,1451
354,2021,Contra Costa,PHEV,Hyundai,Sonata Plug-in Hybrid,111,3,2,600,599,245,2,1451
355,2021,Contra Costa,PHEV,Hyundai,Tucson Plug-In Hybrid,14,3,2,600,599,245,2,1451
356,2021,Contra Costa,PHEV,Jeep,Wrangler Unlimited,145,3,2,600,599,245,2,1451
357,2021,Contra Costa,PHEV,Kia,Niro Plug-In Hybrid,259,3,2,600,599,245,2,1451
358,2021,Contra Costa,PHEV,Kia,Optima Plug-In Hybrid,43,3,2,600,599,245,2,1451
359,2021,Contra Costa,PHEV,Kia,Sorento Plug-In Hybrid,12,3,2,600,599,245,2,1451
360,2021,Contra Costa,PHEV,Land Rover,Range Rover,24,3,2,600,599,245,2,1451
361,2021,Contra Costa,PHEV,Land Rover,Range Rover Sport,13,3,2,600,599,245,2,1451
362,2021,Contra Costa,PHEV,Lincoln,Aviator,21,3,2,600,599,245,2,1451
363,2021,Contra Costa,PHEV,Lincoln,Corsair,1,3,2,600,599,245,2,1451
364,2021,Contra Costa,PHEV,Mercedes-Benz,C-Class,50,3,2,600,599,245,2,1451
365,2021,Contra Costa,PHEV,Mercedes-Benz,GLC,181,3,2,600,599,245,2,1451
366,2021,Contra Costa,PHEV,Mercedes-Benz,GLE,23,3,2,600,599,245,2,1451
367,2021,Contra Costa,PHEV,Mercedes-Benz,S-Class,20,3,2,600,599,245,2,1451
368,2021,Contra Costa,PHEV,MINI,Countryman Plug-in Hybrid,15,3,2,600,599,245,2,1451
369,2021,Contra Costa,PHEV,Mitsubishi,Outlander PHEV,81,3,2,600,599,245,2,1451
370,2021,Contra Costa,PHEV,Porsche,918 Spyder,1,3,2,600,599,245,2,1451
371,2021,Contra Costa,PHEV,Porsche,Cayenne,83,3,2,600,599,245,2,1451
372,2021,Contra Costa,PHEV,Porsche,Panamera,52,3,2,600,599,245,2,1451
373,2021,Contra Costa,PHEV,Subaru,Crosstrek,164,3,2,600,599,245,2,1451
374,2021,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,1004,3,2,600,599,245,2,1451
375,2021,Contra Costa,PHEV,Toyota,Prius Prime,2037,3,2,600,599,245,2,1451
376,2021,Contra Costa,PHEV,Toyota,RAV4 Prime,298,3,2,600,599,245,2,1451
377,2021,Contra Costa,PHEV,Volvo,S60,21,3,2,600,599,245,2,1451
378,2021,Contra Costa,PHEV,Volvo,S90,2,3,2,600,599,245,2,1451
379,2021,Contra Costa,PHEV,Volvo,V60,5,3,2,600,599,245,2,1451
380,2021,Contra Costa,PHEV,Volvo,XC60,166,3,2,600,599,245,2,1451
381,2021,Contra Costa,PHEV,Volvo,XC90,319,3,2,600,599,245,2,1451
382,2021,Del Norte,Electric,BMW,i3,1,0,0,12,0,17,0,29
383,2021,Del Norte,Electric,Chevrolet,Bolt EV,10,0,0,12,0,17,0,29
384,2021,Del Norte,Electric,Chevrolet,Spark EV,5,0,0,12,0,17,0,29
385,2021,Del Norte,Electric,Ford,Focus,1,0,0,12,0,17,0,29
386,2021,Del Norte,Electric,Ford,Mustang Mach-E,1,0,0,12,0,17,0,29
387,2021,Del Norte,Electric,Mitsubishi,i-MiEV,1,0,0,12,0,17,0,29
388,2021,Del Norte,Electric,Nissan,LEAF,8,0,0,12,0,17,0,29
389,2021,Del Norte,Electric,Tesla,Model 3,14,0,0,12,0,17,0,29
390,2021,Del Norte,Electric,Tesla,Model S,7,0,0,12,0,17,0,29
391,2021,Del Norte,Electric,Tesla,Model X,2,0,0,12,0,17,0,29
392,2021,Del Norte,Electric,Tesla,Model Y,1,0,0,12,0,17,0,29
393,2021,Del Norte,Electric,Volkswagen,e-Golf,1,0,0,12,0,17,0,29
394,2021,Del Norte,PHEV,BMW,i3,2,0,0,12,0,17,0,29
395,2021,Del Norte,PHEV,BMW,X3,1,0,0,12,0,17,0,29
396,2021,Del Norte,PHEV,BMW,X5,3,0,0,12,0,17,0,29
397,2021,Del Norte,PHEV,Chevrolet,Volt,23,0,0,12,0,17,0,29
398,2021,Del Norte,PHEV,Chrysler,Pacifica Hybrid,1,0,0,12,0,17,0,29
399,2021,Del Norte,PHEV,Ford,C-MAX Energi,3,0,0,12,0,17,0,29
400,2021,Del Norte,PHEV,Ford,Escape Plug-In Hybrid,1,0,0,12,0,17,0,29
401,2021,Del Norte,PHEV,Ford,Fusion Energi,6,0,0,12,0,17,0,29
402,2021,Del Norte,PHEV,Honda,Clarity Plug-In Hybrid,1,0,0,12,0,17,0,29
403,2021,Del Norte,PHEV,Jeep,Wrangler Unlimited,1,0,0,12,0,17,0,29
404,2021,Del Norte,PHEV,Kia,Niro Plug-In Hybrid,2,0,0,12,0,17,0,29
405,2021,Del Norte,PHEV,Mercedes-Benz,C-Class,1,0,0,12,0,17,0,29
406,2021,Del Norte,PHEV,Subaru,Crosstrek,2,0,0,12,0,17,0,29
407,2021,Del Norte,PHEV,Toyota,Prius Plug-in Hybrid,4,0,0,12,0,17,0,29
408,2021,Del Norte,PHEV,Toyota,Prius Prime,5,0,0,12,0,17,0,29
409,2021,Del Norte,PHEV,Toyota,RAV4 Prime,2,0,0,12,0,17,0,29
410,2021,El Dorado,Electric,Audi,e-tron,33,1,0,124,5,49,0,179
411,2021,El Dorado,Electric,Audi,E-Tron Gt,4,1,0,124,5,49,0,179
412,2021,El Dorado,Electric,Audi,Rs E-Tron Gt,1,1,0,124,5,49,0,179
413,2021,El Dorado,Electric,BMW,i3,6,1,0,124,5,49,0,179
414,2021,El Dorado,Electric,Chevrolet,Bolt Euv,3,1,0,124,5,49,0,179
415,2021,El Dorado,Electric,Chevrolet,Bolt EV,111,1,0,124,5,49,0,179
416,2021,El Dorado,Electric,Chevrolet,Spark EV,11,1,0,124,5,49,0,179
417,2021,El Dorado,Electric,FIAT,500e,15,1,0,124,5,49,0,179
418,2021,El Dorado,Electric,Ford,Focus,16,1,0,124,5,49,0,179
419,2021,El Dorado,Electric,Ford,Mustang Mach-E,47,1,0,124,5,49,0,179
420,2021,El Dorado,Electric,Honda,Clarity Electric,5,1,0,124,5,49,0,179
421,2021,El Dorado,Electric,Hyundai,Ioniq Electric,7,1,0,124,5,49,0,179
422,2021,El Dorado,Electric,Hyundai,Kona EV,22,1,0,124,5,49,0,179
423,2021,El Dorado,Electric,Jaguar,I-PACE,3,1,0,124,5,49,0,179
424,2021,El Dorado,Electric,Kia,Niro EV,23,1,0,124,5,49,0,179
425,2021,El Dorado,Electric,Kia,Soul EV,7,1,0,124,5,49,0,179
426,2021,El Dorado,Electric,Mercedes-Benz,B-Class,5,1,0,124,5,49,0,179
427,2021,El Dorado,Electric,MINI,Hardtop 2 Door,6,1,0,124,5,49,0,179
428,2021,El Dorado,Electric,Nissan,LEAF,153,1,0,124,5,49,0,179
429,2021,El Dorado,Electric,Polestar,2,5,1,0,124,5,49,0,179
430,2021,El Dorado,Electric,Porsche,Taycan,10,1,0,124,5,49,0,179
431,2021,El Dorado,Electric,Rivian,R1T,1,1,0,124,5,49,0,179
432,2021,El Dorado,Electric,Smart,Fortwo Electric Drive,3,1,0,124,5,49,0,179
433,2021,El Dorado,Electric,Tesla,Model 3,773,1,0,124,5,49,0,179
434,2021,El Dorado,Electric,Tesla,Model S,321,1,0,124,5,49,0,179
435,2021,El Dorado,Electric,Tesla,Model X,170,1,0,124,5,49,0,179
436,2021,El Dorado,Electric,Tesla,Model Y,337,1,0,124,5,49,0,179
437,2021,El Dorado,Electric,Toyota,RAV4 EV,9,1,0,124,5,49,0,179
438,2021,El Dorado,Electric,Volkswagen,e-Golf,17,1,0,124,5,49,0,179
439,2021,El Dorado,Electric,Volkswagen,Id.4,13,1,0,124,5,49,0,179
440,2021,El Dorado,Electric,Volvo,Xc40,6,1,0,124,5,49,0,179
441,2021,El Dorado,Hydrogen,Honda,Clarity Fuel Cell,2,1,0,124,5,49,0,179
442,2021,El Dorado,Hydrogen,Hyundai,Nexo,2,1,0,124,5,49,0,179
443,2021,El Dorado,Hydrogen,Toyota,Mirai,6,1,0,124,5,49,0,179
444,2021,El Dorado,PHEV,Audi,A3 Sportback e-tron,13,1,0,124,5,49,0,179
445,2021,El Dorado,PHEV,Audi,Q5,10,1,0,124,5,49,0,179
446,2021,El Dorado,PHEV,BMW,3 Series,9,1,0,124,5,49,0,179
447,2021,El Dorado,PHEV,BMW,5 Series,35,1,0,124,5,49,0,179
448,2021,El Dorado,PHEV,BMW,7 Series,1,1,0,124,5,49,0,179
449,2021,El Dorado,PHEV,BMW,i3,35,1,0,124,5,49,0,179
450,2021,El Dorado,PHEV,BMW,i8,5,1,0,124,5,49,0,179
451,2021,El Dorado,PHEV,BMW,X3,9,1,0,124,5,49,0,179
452,2021,El Dorado,PHEV,BMW,X5,29,1,0,124,5,49,0,179
453,2021,El Dorado,PHEV,Cadillac,ELR,6,1,0,124,5,49,0,179
454,2021,El Dorado,PHEV,Chevrolet,Volt,316,1,0,124,5,49,0,179
455,2021,El Dorado,PHEV,Chrysler,Pacifica Hybrid,34,1,0,124,5,49,0,179
456,2021,El Dorado,PHEV,Fisker,Karma,1,1,0,124,5,49,0,179
457,2021,El Dorado,PHEV,Ford,C-MAX Energi,73,1,0,124,5,49,0,179
458,2021,El Dorado,PHEV,Ford,Escape Plug-In Hybrid,2,1,0,124,5,49,0,179
459,2021,El Dorado,PHEV,Ford,Fusion Energi,191,1,0,124,5,49,0,179
460,2021,El Dorado,PHEV,Honda,Accord Plug-In,5,1,0,124,5,49,0,179
461,2021,El Dorado,PHEV,Honda,Clarity Plug-In Hybrid,89,1,0,124,5,49,0,179
462,2021,El Dorado,PHEV,Hyundai,Ioniq Plug-in Hybrid,11,1,0,124,5,49,0,179
463,2021,El Dorado,PHEV,Hyundai,Santa Fe Plug-In Hybrid,6,1,0,124,5,49,0,179
464,2021,El Dorado,PHEV,Hyundai,Sonata Plug-in Hybrid,10,1,0,124,5,49,0,179
465,2021,El Dorado,PHEV,Hyundai,Tucson Plug-In Hybrid,2,1,0,124,5,49,0,179
466,2021,El Dorado,PHEV,Jeep,Wrangler Unlimited,27,1,0,124,5,49,0,179
467,2021,El Dorado,PHEV,Kia,Niro Plug-In Hybrid,38,1,0,124,5,49,0,179
468,2021,El Dorado,PHEV,Kia,Optima Plug-In Hybrid,12,1,0,124,5,49,0,179
469,2021,El Dorado,PHEV,Kia,Sorento Plug-In Hybrid,2,1,0,124,5,49,0,179
470,2021,El Dorado,PHEV,Land Rover,Range Rover,2,1,0,124,5,49,0,179
471,2021,El Dorado,PHEV,Land Rover,Range Rover Sport,2,1,0,124,5,49,0,179
472,2021,El Dorado,PHEV,Lincoln,Aviator,3,1,0,124,5,49,0,179
473,2021,El Dorado,PHEV,Lincoln,Corsair,1,1,0,124,5,49,0,179
474,2021,El Dorado,PHEV,Mercedes-Benz,C-Class,11,1,0,124,5,49,0,179
475,2021,El Dorado,PHEV,Mercedes-Benz,GLC,27,1,0,124,5,49,0,179
476,2021,El Dorado,PHEV,Mercedes-Benz,GLE,6,1,0,124,5,49,0,179
477,2021,El Dorado,PHEV,Mercedes-Benz,S-Class,3,1,0,124,5,49,0,179
478,2021,El Dorado,PHEV,MINI,Countryman Plug-in Hybrid,1,1,0,124,5,49,0,179
479,2021,El Dorado,PHEV,Mitsubishi,Outlander PHEV,10,1,0,124,5,49,0,179
480,2021,El Dorado,PHEV,Porsche,Cayenne,9,1,0,124,5,49,0,179
481,2021,El Dorado,PHEV,Porsche,Panamera,7,1,0,124,5,49,0,179
482,2021,El Dorado,PHEV,Subaru,Crosstrek,38,1,0,124,5,49,0,179
483,2021,El Dorado,PHEV,Toyota,Prius Plug-in Hybrid,94,1,0,124,5,49,0,179
484,2021,El Dorado,PHEV,Toyota,Prius Prime,233,1,0,124,5,49,0,179
485,2021,El Dorado,PHEV,Toyota,RAV4 Prime,48,1,0,124,5,49,0,179
486,2021,El Dorado,PHEV,Volvo,S90,1,1,0,124,5,49,0,179
487,2021,El Dorado,PHEV,Volvo,XC60,7,1,0,124,5,49,0,179
488,2021,El Dorado,PHEV,Volvo,XC90,38,1,0,124,5,49,0,179
489,2021,Fresno,Electric,Audi,e-tron,45,8,1,574,329,208,13,1133
490,2021,Fresno,Electric,Audi,E-Tron Gt,3,8,1,574,329,208,13,1133
491,2021,Fresno,Electric,BMW,i3,29,8,1,574,329,208,13,1133
492,2021,Fresno,Electric,Chevrolet,Bolt Euv,6,8,1,574,329,208,13,1133
493,2021,Fresno,Electric,Chevrolet,Bolt EV,321,8,1,574,329,208,13,1133
494,2021,Fresno,Electric,Chevrolet,Spark EV,64,8,1,574,329,208,13,1133
495,2021,Fresno,Electric,FIAT,500e,234,8,1,574,329,208,13,1133
496,2021,Fresno,Electric,Ford,Focus,40,8,1,574,329,208,13,1133
497,2021,Fresno,Electric,Ford,Mustang Mach-E,74,8,1,574,329,208,13,1133
498,2021,Fresno,Electric,Honda,Clarity Electric,43,8,1,574,329,208,13,1133
499,2021,Fresno,Electric,Hyundai,Ioniq Electric,37,8,1,574,329,208,13,1133
500,2021,Fresno,Electric,Hyundai,Kona EV,38,8,1,574,329,208,13,1133
501,2021,Fresno,Electric,Jaguar,I-PACE,8,8,1,574,329,208,13,1133
502,2021,Fresno,Electric,Kia,Niro EV,57,8,1,574,329,208,13,1133
503,2021,Fresno,Electric,Kia,Soul EV,12,8,1,574,329,208,13,1133
504,2021,Fresno,Electric,Mazda,Mx-30 Ev,2,8,1,574,329,208,13,1133
505,2021,Fresno,Electric,Mercedes-Benz,B-Class,5,8,1,574,329,208,13,1133
506,2021,Fresno,Electric,Mercedes-Benz,EQS,1,8,1,574,329,208,13,1133
507,2021,Fresno,Electric,MINI,Hardtop 2 Door,4,8,1,574,329,208,13,1133
508,2021,Fresno,Electric,Mitsubishi,i-MiEV,10,8,1,574,329,208,13,1133
509,2021,Fresno,Electric,Nissan,LEAF,355,8,1,574,329,208,13,1133
510,2021,Fresno,Electric,Polestar,2,2,8,1,574,329,208,13,1133
511,2021,Fresno,Electric,Porsche,Taycan,17,8,1,574,329,208,13,1133
512,2021,Fresno,Electric,Smart,Fortwo Electric Drive,8,8,1,574,329,208,13,1133
513,2021,Fresno,Electric,Tesla,Model 3,1637,8,1,574,329,208,13,1133
514,2021,Fresno,Electric,Tesla,Model S,425,8,1,574,329,208,13,1133
515,2021,Fresno,Electric,Tesla,Model X,229,8,1,574,329,208,13,1133
516,2021,Fresno,Electric,Tesla,Model Y,660,8,1,574,329,208,13,1133
517,2021,Fresno,Electric,Tesla,Roadster,2,8,1,574,329,208,13,1133
518,2021,Fresno,Electric,Toyota,RAV4 EV,3,8,1,574,329,208,13,1133
519,2021,Fresno,Electric,Volkswagen,e-Golf,52,8,1,574,329,208,13,1133
520,2021,Fresno,Electric,Volkswagen,Id.4,56,8,1,574,329,208,13,1133
521,2021,Fresno,Electric,Volvo,Xc40,9,8,1,574,329,208,13,1133
522,2021,Fresno,Hydrogen,Toyota,Mirai,4,8,1,574,329,208,13,1133
523,2021,Fresno,PHEV,Audi,A3 Sportback e-tron,20,8,1,574,329,208,13,1133
524,2021,Fresno,PHEV,Audi,A8 L,1,8,1,574,329,208,13,1133
525,2021,Fresno,PHEV,Audi,Q5,19,8,1,574,329,208,13,1133
526,2021,Fresno,PHEV,BMW,3 Series,38,8,1,574,329,208,13,1133
527,2021,Fresno,PHEV,BMW,5 Series,85,8,1,574,329,208,13,1133
528,2021,Fresno,PHEV,BMW,7 Series,1,8,1,574,329,208,13,1133
529,2021,Fresno,PHEV,BMW,i3,69,8,1,574,329,208,13,1133
530,2021,Fresno,PHEV,BMW,i8,11,8,1,574,329,208,13,1133
531,2021,Fresno,PHEV,BMW,X3,17,8,1,574,329,208,13,1133
532,2021,Fresno,PHEV,BMW,X5,64,8,1,574,329,208,13,1133
533,2021,Fresno,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1,8,1,574,329,208,13,1133
534,2021,Fresno,PHEV,Cadillac,ELR,4,8,1,574,329,208,13,1133
535,2021,Fresno,PHEV,Chevrolet,Volt,627,8,1,574,329,208,13,1133
536,2021,Fresno,PHEV,Chrysler,Pacifica Hybrid,124,8,1,574,329,208,13,1133
537,2021,Fresno,PHEV,Fisker,Karma,3,8,1,574,329,208,13,1133
538,2021,Fresno,PHEV,Ford,C-MAX Energi,162,8,1,574,329,208,13,1133
539,2021,Fresno,PHEV,Ford,Escape Plug-In Hybrid,5,8,1,574,329,208,13,1133
540,2021,Fresno,PHEV,Ford,Fusion Energi,360,8,1,574,329,208,13,1133
541,2021,Fresno,PHEV,Honda,Accord Plug-In,4,8,1,574,329,208,13,1133
542,2021,Fresno,PHEV,Honda,Clarity Plug-In Hybrid,171,8,1,574,329,208,13,1133
543,2021,Fresno,PHEV,Hyundai,Ioniq Plug-in Hybrid,51,8,1,574,329,208,13,1133
544,2021,Fresno,PHEV,Hyundai,Santa Fe Plug-In Hybrid,6,8,1,574,329,208,13,1133
545,2021,Fresno,PHEV,Hyundai,Sonata Plug-in Hybrid,18,8,1,574,329,208,13,1133
546,2021,Fresno,PHEV,Hyundai,Tucson Plug-In Hybrid,10,8,1,574,329,208,13,1133
547,2021,Fresno,PHEV,Jeep,Wrangler Unlimited,83,8,1,574,329,208,13,1133
548,2021,Fresno,PHEV,Kia,Niro Plug-In Hybrid,66,8,1,574,329,208,13,1133
549,2021,Fresno,PHEV,Kia,Optima Plug-In Hybrid,22,8,1,574,329,208,13,1133
550,2021,Fresno,PHEV,Kia,Sorento Plug-In Hybrid,7,8,1,574,329,208,13,1133
551,2021,Fresno,PHEV,Land Rover,Range Rover,1,8,1,574,329,208,13,1133
552,2021,Fresno,PHEV,Land Rover,Range Rover Sport,3,8,1,574,329,208,13,1133
553,2021,Fresno,PHEV,Lincoln,Aviator,11,8,1,574,329,208,13,1133
554,2021,Fresno,PHEV,Mercedes-Benz,C-Class,8,8,1,574,329,208,13,1133
555,2021,Fresno,PHEV,Mercedes-Benz,GLC,15,8,1,574,329,208,13,1133
556,2021,Fresno,PHEV,Mercedes-Benz,GLE,3,8,1,574,329,208,13,1133
557,2021,Fresno,PHEV,Mercedes-Benz,S-Class,2,8,1,574,329,208,13,1133
558,2021,Fresno,PHEV,Mitsubishi,Outlander PHEV,12,8,1,574,329,208,13,1133
559,2021,Fresno,PHEV,Porsche,918 Spyder,1,8,1,574,329,208,13,1133
560,2021,Fresno,PHEV,Porsche,Cayenne,11,8,1,574,329,208,13,1133
561,2021,Fresno,PHEV,Porsche,Panamera,12,8,1,574,329,208,13,1133
562,2021,Fresno,PHEV,Subaru,Crosstrek,18,8,1,574,329,208,13,1133
563,2021,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,160,8,1,574,329,208,13,1133
564,2021,Fresno,PHEV,Toyota,Prius Prime,741,8,1,574,329,208,13,1133
565,2021,Fresno,PHEV,Toyota,RAV4 Prime,111,8,1,574,329,208,13,1133
566,2021,Fresno,PHEV,Volvo,S60,5,8,1,574,329,208,13,1133
567,2021,Fresno,PHEV,Volvo,S90,1,8,1,574,329,208,13,1133
568,2021,Fresno,PHEV,Volvo,XC60,8,8,1,574,329,208,13,1133
569,2021,Fresno,PHEV,Volvo,XC90,40,8,1,574,329,208,13,1133
570,2021,Glenn,Electric,Chevrolet,Bolt EV,4,0,0,4,0,10,0,14
571,2021,Glenn,Electric,Ford,Focus,1,0,0,4,0,10,0,14
572,2021,Glenn,Electric,Ford,Mustang Mach-E,2,0,0,4,0,10,0,14
573,2021,Glenn,Electric,Nissan,LEAF,9,0,0,4,0,10,0,14
574,2021,Glenn,Electric,Polestar,2,1,0,0,4,0,10,0,14
575,2021,Glenn,Electric,Tesla,Model 3,17,0,0,4,0,10,0,14
576,2021,Glenn,Electric,Tesla,Model S,5,0,0,4,0,10,0,14
577,2021,Glenn,Electric,Tesla,Model X,1,0,0,4,0,10,0,14
578,2021,Glenn,Electric,Tesla,Model Y,7,0,0,4,0,10,0,14
579,2021,Glenn,PHEV,Audi,Q5,1,0,0,4,0,10,0,14
580,2021,Glenn,PHEV,BMW,3 Series,1,0,0,4,0,10,0,14
581,2021,Glenn,PHEV,BMW,5 Series,1,0,0,4,0,10,0,14
582,2021,Glenn,PHEV,BMW,X5,1,0,0,4,0,10,0,14
583,2021,Glenn,PHEV,Chevrolet,Volt,6,0,0,4,0,10,0,14
584,2021,Glenn,PHEV,Chrysler,Pacifica Hybrid,1,0,0,4,0,10,0,14
585,2021,Glenn,PHEV,Ford,C-MAX Energi,10,0,0,4,0,10,0,14
586,2021,Glenn,PHEV,Ford,Fusion Energi,6,0,0,4,0,10,0,14
587,2021,Glenn,PHEV,Honda,Clarity Plug-In Hybrid,2,0,0,4,0,10,0,14
588,2021,Glenn,PHEV,Hyundai,Ioniq Plug-in Hybrid,4,0,0,4,0,10,0,14
589,2021,Glenn,PHEV,Hyundai,Santa Fe Plug-In Hybrid,1,0,0,4,0,10,0,14
590,2021,Glenn,PHEV,Kia,Niro Plug-In Hybrid,1,0,0,4,0,10,0,14
591,2021,Glenn,PHEV,Mitsubishi,Outlander PHEV,6,0,0,4,0,10,0,14
592,2021,Glenn,PHEV,Toyota,Prius Plug-in Hybrid,1,0,0,4,0,10,0,14
593,2021,Glenn,PHEV,Toyota,Prius Prime,11,0,0,4,0,10,0,14
594,2021,Glenn,PHEV,Toyota,RAV4 Prime,1,0,0,4,0,10,0,14
595,2021,Glenn,PHEV,Volvo,XC60,1,0,0,4,0,10,0,14
596,2021,Humboldt,Electric,Audi,e-tron,2,0,0,116,12,21,1,150
597,2021,Humboldt,Electric,BMW,i3,5,0,0,116,12,21,1,150
598,2021,Humboldt,Electric,Chevrolet,Bolt EV,78,0,0,116,12,21,1,150
599,2021,Humboldt,Electric,Chevrolet,Spark EV,13,0,0,116,12,21,1,150
600,2021,Humboldt,Electric,FIAT,500e,59,0,0,116,12,21,1,150
601,2021,Humboldt,Electric,Ford,Focus,7,0,0,116,12,21,1,150
602,2021,Humboldt,Electric,Ford,Mustang Mach-E,10,0,0,116,12,21,1,150
603,2021,Humboldt,Electric,Honda,Clarity Electric,2,0,0,116,12,21,1,150
604,2021,Humboldt,Electric,Hyundai,Ioniq Electric,4,0,0,116,12,21,1,150
605,2021,Humboldt,Electric,Hyundai,Kona EV,21,0,0,116,12,21,1,150
606,2021,Humboldt,Electric,Jaguar,I-PACE,1,0,0,116,12,21,1,150
607,2021,Humboldt,Electric,Kia,Niro EV,15,0,0,116,12,21,1,150
608,2021,Humboldt,Electric,Kia,Soul EV,11,0,0,116,12,21,1,150
609,2021,Humboldt,Electric,Mercedes-Benz,B-Class,1,0,0,116,12,21,1,150
610,2021,Humboldt,Electric,MINI,Hardtop 2 Door,2,0,0,116,12,21,1,150
611,2021,Humboldt,Electric,Mitsubishi,i-MiEV,3,0,0,116,12,21,1,150
612,2021,Humboldt,Electric,Nissan,LEAF,163,0,0,116,12,21,1,150
613,2021,Humboldt,Electric,Porsche,Taycan,1,0,0,116,12,21,1,150
614,2021,Humboldt,Electric,Smart,Fortwo Electric Drive,9,0,0,116,12,21,1,150
615,2021,Humboldt,Electric,Tesla,Model 3,120,0,0,116,12,21,1,150
616,2021,Humboldt,Electric,Tesla,Model S,55,0,0,116,12,21,1,150
617,2021,Humboldt,Electric,Tesla,Model X,24,0,0,116,12,21,1,150
618,2021,Humboldt,Electric,Tesla,Model Y,63,0,0,116,12,21,1,150
619,2021,Humboldt,Electric,Tesla,Roadster,1,0,0,116,12,21,1,150
620,2021,Humboldt,Electric,Toyota,RAV4 EV,1,0,0,116,12,21,1,150
621,2021,Humboldt,Electric,Volkswagen,e-Golf,9,0,0,116,12,21,1,150
622,2021,Humboldt,Electric,Volkswagen,Id.4,5,0,0,116,12,21,1,150
623,2021,Humboldt,Electric,Volvo,Xc40,2,0,0,116,12,21,1,150
624,2021,Humboldt,PHEV,Audi,A3 Sportback e-tron,5,0,0,116,12,21,1,150
625,2021,Humboldt,PHEV,Audi,Q5,1,0,0,116,12,21,1,150
626,2021,Humboldt,PHEV,BMW,3 Series,2,0,0,116,12,21,1,150
